country,Month,prod_name,Units Sold
Italy,10,ti84,3
Italy,10,ink,1
Italy,10,protractor,7
Italy,10,folder,2
Italy,10,officechair,2
Italy,10,marker,8
Italy,10,bin,6
Italy,10,basiccalculator,2
Italy,10,clip,13
Italy,10,eraser,2
Italy,10,staples,6
Italy,11,folder,2
Italy,11,pencil,7
Italy,11,eraser,8
Italy,11,pen,1
Italy,11,leadpen,8
Italy,11,typingpaper,6
Italy,11,protractor,5
Italy,12,ink,3
Italy,12,clipboard,8
Italy,12,folder,6
Italy,12,eraser,7
Italy,12,officechair,2
Italy,12,leadpen,7
Japan,1,pencil,7
Japan,1,officechair,2
Japan,1,eraser,6
Japan,1,BAIIplus,8
Japan,1,artpaper,2
Japan,1,crayons,7
Japan,1,ti84plus,2
Japan,1,basiccalculator,1
Japan,1,bin,2
Japan,1,gridpaper,5
Japan,1,clipboard,2
Japan,1,ink,8
Japan,1,typingpaper,14
Japan,1,marker,10
Japan,1,pen,9
Japan,1,folder,3
Japan,1,clip,5
Japan,1,ti84,5
Japan,1,leadpen,2
Japan,1,ti83plus,21
Japan,1,ti89,12
Japan,2,pen,7
Japan,2,gridpaper,1
Japan,2,ti84plus,8
Japan,2,clipboard,8
Japan,2,clip,6
Japan,2,bin,2
Japan,2,folder,3
Japan,2,basiccalculator,12
Japan,2,staples,3
Japan,2,marker,9
Japan,2,crayons,6
Japan,2,officechair,2
Japan,2,ink,10
Japan,2,ti83plus,6
Japan,2,BAIIplus,13
Japan,3,crayons,4
Japan,3,pencil,3
Japan,3,gridpaper,1
Japan,3,ti84plus,32
Japan,3,clip,3
Japan,3,artpaper,7
Japan,3,leadpen,1
Japan,3,BAIIplus,6
Japan,3,ti83plus,6
Japan,3,typingpaper,7
Japan,3,protractor,6
Japan,3,bin,7
Japan,3,ti89,2
Japan,3,ink,13
Japan,3,marker,5
Japan,3,clipboard,3
Japan,3,staples,7
Japan,3,ruler,11
Japan,3,eraser,10
Japan,4,eraser,4
Japan,4,ruler,11
Japan,4,typingpaper,11
Japan,4,staples,3
Japan,4,pen,3
Japan,4,folder,5
Japan,4,ti83plus,5
Japan,4,leadpen,3
Japan,4,protractor,18
Japan,4,officechair,7
Japan,4,coloredpencil,6
Japan,4,ti84plus,8
Japan,4,artpaper,1
Japan,4,clipboard,13
Japan,4,pencil,19
Japan,4,ti89,8
Japan,4,clip,1
Japan,4,BAIIplus,3
Japan,4,bin,10
Japan,4,marker,1
Japan,4,basiccalculator,8
Japan,4,gridpaper,3
Japan,5,ti84,21
Japan,5,typingpaper,5
Japan,5,bin,9
Japan,5,coloredpencil,10
Japan,5,artpaper,7
Japan,5,pen,2
Japan,5,folder,2
Japan,5,clip,15
Japan,5,pencil,6
Japan,5,ruler,12
Japan,5,leadpen,4
Japan,5,officechair,2
Japan,5,eraser,8
Japan,5,basiccalculator,2
Japan,5,BAIIplus,13
Japan,5,ti84plus,6
Japan,5,staples,20
Japan,5,marker,14
Japan,5,ti89,7
Japan,6,ti84plus,1
Japan,6,pen,6
Japan,6,BAIIplus,2
Japan,6,crayons,3
Japan,6,ti83plus,7
Japan,6,artpaper,5
Japan,6,typingpaper,2
Japan,6,ink,3
Japan,6,bin,4
Japan,6,officechair,3
Japan,7,pen,4
Japan,7,bin,9
Japan,7,crayons,7
Japan,7,ti83plus,3
Japan,7,ruler,3
Japan,7,ti84plus,7
Japan,7,clipboard,6
Japan,7,basiccalculator,3
Japan,7,clip,10
Japan,7,ti89,12
Japan,7,officechair,6
Japan,7,protractor,11
Japan,7,BAIIplus,7
Japan,7,marker,4
Japan,7,ink,9
Japan,7,pencil,22
Japan,7,gridpaper,8
Japan,7,staples,3
Japan,7,artpaper,4
Japan,7,leadpen,7
Japan,8,crayons,15
Japan,8,artpaper,1
Japan,8,ti89,6
Japan,8,clip,2
Japan,8,leadpen,6
Japan,8,pen,12
Japan,8,coloredpencil,4
Japan,8,ti84plus,7
Japan,8,typingpaper,8
Japan,8,marker,13
Japan,8,pencil,5
Japan,8,gridpaper,5
Japan,8,eraser,2
Japan,8,protractor,3
Japan,8,ruler,12
Japan,8,BAIIplus,8
Japan,8,clipboard,11
Japan,8,basiccalculator,3
Japan,8,officechair,3
Japan,9,marker,4
Japan,9,coloredpencil,5
Japan,9,clipboard,4
Japan,9,protractor,7
Japan,9,officechair,7
Japan,9,ti83plus,4
Japan,9,ti89,4
Japan,9,gridpaper,5
Japan,9,eraser,8
Japan,9,ink,25
Japan,9,leadpen,3
Japan,9,ruler,9
Japan,9,folder,11
Japan,9,artpaper,2
Japan,9,typingpaper,2
Japan,9,bin,16
Japan,9,crayons,14
Japan,9,BAIIplus,9
Japan,9,basiccalculator,1
Japan,10,bin,17
Japan,10,typingpaper,9
Japan,10,officechair,2
Japan,10,ti84plus,2
Japan,10,ti89,5
Japan,10,pen,9
Japan,10,coloredpencil,7
Japan,10,ti83plus,4
Japan,10,ink,4
Japan,10,marker,2
Japan,10,eraser,2
Japan,10,gridpaper,8
Japan,10,clip,7
Japan,10,pencil,8
Japan,10,BAIIplus,7
Japan,11,ti89,15
Japan,11,coloredpencil,5
Japan,11,marker,5
Japan,11,clip,8
Japan,11,gridpaper,8
Japan,11,BAIIplus,9
Japan,11,ti83plus,15
Japan,11,protractor,8
Japan,11,crayons,7
Japan,11,ink,3
Japan,11,pencil,6
Japan,11,ti84,4
Japan,11,eraser,6
Japan,11,staples,4
Japan,11,leadpen,8
Japan,11,officechair,3
Japan,11,pen,5
Japan,11,ruler,9
Japan,12,marker,2
Japan,12,coloredpencil,4
Japan,12,ink,26
Japan,12,BAIIplus,30
Japan,12,eraser,12
Japan,12,ruler,7
Japan,12,clip,8
Japan,12,protractor,8
Japan,12,gridpaper,6
Japan,12,ti83plus,11
Japan,12,leadpen,9
Japan,12,pencil,4
Japan,12,bin,4
Japan,12,typingpaper,13
Japan,12,artpaper,27
Japan,12,crayons,3
Japan,12,staples,14
Jordan,1,clip,2
Jordan,1,bin,5
Jordan,1,BAIIplus,1
Jordan,1,protractor,5
Jordan,1,marker,7
Jordan,1,basiccalculator,8
Jordan,1,ink,1
Jordan,1,leadpen,1
Jordan,1,ti83plus,3
Jordan,2,artpaper,4
Jordan,2,folder,4
Jordan,2,pencil,8
Jordan,2,ti84plus,1
Jordan,2,ti83plus,1
Jordan,3,pen,7
Jordan,3,folder,2
Jordan,3,staples,15
Jordan,3,bin,2
Jordan,3,ink,1
Jordan,3,ti83plus,6
Jordan,3,eraser,8
Jordan,3,pencil,5
Jordan,4,marker,1
Jordan,4,ti84plus,5
Jordan,4,eraser,6
Jordan,4,officechair,8
Jordan,4,crayons,7
Jordan,5,staples,3
Jordan,5,typingpaper,7
Jordan,5,ti84,6
Jordan,5,crayons,7
Jordan,5,artpaper,5
Jordan,5,bin,5
Jordan,5,pencil,4
Jordan,6,BAIIplus,5
Jordan,6,clip,9
Jordan,6,protractor,5
Jordan,6,marker,5
Jordan,6,ti84plus,5
Jordan,6,clipboard,5
Jordan,6,bin,8
Jordan,7,eraser,8
Jordan,7,ti84,6
Jordan,7,clip,15
Jordan,7,ti84plus,4
Jordan,7,folder,8
Jordan,7,pencil,7
Jordan,7,BAIIplus,4
Jordan,8,artpaper,2
Jordan,8,ink,5
Jordan,8,gridpaper,4
Jordan,8,crayons,6
Jordan,8,marker,7
Jordan,8,folder,8
Jordan,8,staples,2
Jordan,9,clipboard,1
Jordan,9,protractor,2
Jordan,9,pen,2
Jordan,9,officechair,10
Jordan,9,marker,8
Jordan,9,ti89,3
Jordan,9,ti84plus,2
Jordan,9,eraser,5
Jordan,9,pencil,1
Jordan,10,pen,2
Jordan,10,typingpaper,8
Jordan,10,ti84plus,4
Jordan,10,bin,1
Jordan,10,marker,10
Jordan,10,eraser,4
Jordan,11,eraser,2
Jordan,11,coloredpencil,9
Jordan,11,ink,7
Jordan,11,bin,5
Jordan,12,basiccalculator,3
Jordan,12,leadpen,2
Jordan,12,ti84plus,3
Kenya,1,ti84,7
Kenya,1,ti89,6
Kenya,1,pen,8
Kenya,1,gridpaper,8
Kenya,1,protractor,6
Kenya,1,basiccalculator,7
Kenya,2,ti84,5
Kenya,2,artpaper,7
Kenya,2,leadpen,3
Kenya,2,clip,1
Kenya,2,bin,1
Kenya,3,ruler,8
Kenya,3,ink,6
Kenya,3,clipboard,6
Kenya,3,ti83plus,3
Kenya,3,gridpaper,8
Kenya,3,artpaper,2
Kenya,4,ti84,1
Kenya,4,crayons,2
Kenya,4,BAIIplus,8
Kenya,5,ti89,4
Kenya,5,typingpaper,10
Kenya,5,BAIIplus,3
Kenya,5,staples,6
Kenya,5,clip,13
Kenya,5,marker,8
Kenya,6,officechair,8
Kenya,6,BAIIplus,14
Kenya,6,pencil,2
Kenya,6,basiccalculator,2
Kenya,7,artpaper,1
Kenya,7,staples,6
Kenya,7,ink,8
Kenya,7,leadpen,8
Kenya,7,BAIIplus,8
Kenya,7,gridpaper,2
Kenya,7,ti84plus,1
Kenya,7,coloredpencil,5
Kenya,7,bin,8
Kenya,7,officechair,8
Kenya,8,artpaper,3
Kenya,8,folder,8
Kenya,8,clipboard,2
Kenya,9,ti84,1
Kenya,9,marker,8
Kenya,9,crayons,8
Kenya,9,ink,4
Kenya,9,leadpen,6
Kenya,9,gridpaper,1
Kenya,9,ti83plus,5
Kenya,9,officechair,3
Kenya,9,ruler,9
Kenya,10,ti89,5
Kenya,10,officechair,8
Kenya,10,coloredpencil,17
Kenya,10,artpaper,4
Kenya,10,pen,4
Kenya,10,bin,1
Kenya,11,pencil,3
Kenya,11,ruler,8
Kenya,11,clipboard,7
Kenya,11,artpaper,2
Kenya,11,marker,2
Kenya,11,gridpaper,2
Kenya,12,BAIIplus,6
Kenya,12,ruler,5
Kenya,12,leadpen,4
Kenya,12,pen,7
Kenya,12,typingpaper,3
Kenya,12,eraser,2
Kuwait,1,ruler,5
Kuwait,1,eraser,6
Kuwait,1,typingpaper,8
Kuwait,1,ti84plus,2
Kuwait,1,ink,1
Kuwait,1,gridpaper,1
Kuwait,1,staples,3
Kuwait,1,coloredpencil,3
Kuwait,1,clip,11
Kuwait,1,leadpen,1
Kuwait,2,bin,6
Kuwait,2,marker,8
Kuwait,2,pen,7
Kuwait,2,coloredpencil,9
Kuwait,2,staples,6
Kuwait,3,ti84plus,10
Kuwait,3,artpaper,6
Kuwait,3,crayons,12
Kuwait,3,pen,2
Kuwait,4,marker,7
Kuwait,4,ti83plus,2
Kuwait,4,pen,4
Kuwait,4,pencil,6
Kuwait,4,ti89,5
Kuwait,4,protractor,8
Kuwait,4,artpaper,1
Kuwait,4,bin,5
Kuwait,5,officechair,2
Kuwait,5,ti84plus,8
Kuwait,5,ti89,9
Kuwait,5,artpaper,10
Kuwait,5,typingpaper,3
Kuwait,5,staples,5
Kuwait,6,basiccalculator,4
Kuwait,6,staples,6
Kuwait,6,ti84plus,4
Kuwait,6,clip,7
Kuwait,6,ti89,8
Kuwait,6,ruler,3
Kuwait,7,protractor,5
Kuwait,7,typingpaper,1
Kuwait,7,ti84,5
Kuwait,7,marker,2
Kuwait,7,ink,5
Kuwait,7,pencil,7
Kuwait,7,folder,5
Kuwait,7,leadpen,6
Kuwait,7,bin,7
Kuwait,8,typingpaper,5
Kuwait,8,staples,8
Kuwait,8,ti84,3
Kuwait,8,gridpaper,6
Kuwait,8,crayons,3
Kuwait,9,protractor,3
Kuwait,9,pencil,6
Kuwait,9,officechair,8
Kuwait,9,ti84plus,1
Kuwait,10,basiccalculator,5
Kuwait,10,gridpaper,7
Kuwait,10,artpaper,8
Kuwait,10,ti84plus,4
Kuwait,10,crayons,8
Kuwait,10,ruler,8
Kuwait,11,artpaper,8
Kuwait,11,protractor,3
Kuwait,11,ti89,7
Kuwait,11,bin,3
Kuwait,11,leadpen,11
Kuwait,11,basiccalculator,8
Kuwait,11,eraser,8
Kuwait,11,marker,3
Kuwait,12,gridpaper,4
Kuwait,12,bin,5
Kuwait,12,ti89,6
Kuwait,12,officechair,2
Kuwait,12,staples,7
Kuwait,12,folder,4
Kuwait,12,leadpen,7
Kuwait,12,clip,8
Kuwait,12,ink,7
Mexico,1,staples,3
Mexico,1,basiccalculator,4
Mexico,1,marker,10
Mexico,1,gridpaper,7
Mexico,1,typingpaper,5
Mexico,1,clip,2
Mexico,1,bin,8
Mexico,1,ink,1
Mexico,1,clipboard,6
Mexico,1,pen,4
Mexico,1,ruler,8
Mexico,1,folder,1
Mexico,1,coloredpencil,15
Mexico,2,ink,3
Mexico,2,marker,3
Mexico,2,protractor,4
Mexico,2,coloredpencil,1
Mexico,2,ti83plus,7
Mexico,2,crayons,2
Mexico,2,clip,6
Mexico,2,clipboard,3
Mexico,2,typingpaper,14
Mexico,2,ti84,11
Mexico,2,BAIIplus,3
Mexico,3,marker,1
Mexico,3,folder,7
Mexico,3,crayons,4
Mexico,3,pencil,7
Mexico,3,ti84plus,6
Mexico,3,pen,1
Mexico,3,gridpaper,6
Mexico,3,artpaper,4
Mexico,3,clip,10
Mexico,3,ti83plus,2
Mexico,3,ti89,2
Mexico,4,folder,1
Mexico,4,ruler,5
Mexico,4,bin,9
Mexico,4,ink,6
Mexico,4,gridpaper,6
Mexico,4,crayons,6
Mexico,4,ti84plus,2
Mexico,4,ti89,2
Mexico,4,typingpaper,4
Mexico,5,clip,3
Mexico,5,BAIIplus,8
Mexico,5,coloredpencil,3
Mexico,5,officechair,7
Mexico,5,pen,2
Mexico,5,eraser,18
Mexico,5,clipboard,1
Mexico,5,artpaper,8
Mexico,5,ti89,7
Mexico,5,ti84,8
Mexico,5,crayons,16
Mexico,5,ti84plus,4
Mexico,6,ruler,1
Mexico,6,ti89,4
Mexico,6,crayons,8
Mexico,6,artpaper,7
Mexico,6,clip,4
Mexico,6,clipboard,7
Mexico,6,staples,7
Mexico,6,folder,2
Mexico,6,officechair,7
Mexico,6,protractor,4
Mexico,6,bin,1
Mexico,6,gridpaper,1
Mexico,7,ti89,6
Mexico,7,ruler,2
Mexico,7,ti84,7
Mexico,7,leadpen,4
Mexico,7,ink,18
Mexico,7,artpaper,8
Mexico,7,eraser,1
Mexico,7,clipboard,4
Mexico,7,basiccalculator,6
Mexico,7,coloredpencil,1
Mexico,7,officechair,7
Mexico,7,pencil,5
Mexico,7,marker,5
Mexico,7,gridpaper,3
Mexico,7,typingpaper,4
Mexico,8,BAIIplus,1
Mexico,8,eraser,12
Mexico,8,folder,4
Mexico,8,crayons,6
Mexico,8,ti83plus,4
Mexico,8,ti84,12
Mexico,8,marker,1
Mexico,8,ruler,1
Mexico,8,clip,3
Mexico,8,bin,2
Mexico,8,clipboard,2
Mexico,8,pen,3
Mexico,8,ink,2
Mexico,9,pen,7
Mexico,9,protractor,6
Mexico,9,ti84plus,6
Mexico,9,gridpaper,8
Mexico,9,clip,4
Mexico,9,BAIIplus,6
Mexico,9,basiccalculator,1
Mexico,9,marker,7
Mexico,9,ruler,5
Mexico,9,leadpen,5
Mexico,9,artpaper,8
Mexico,9,ti83plus,5
Mexico,10,BAIIplus,23
Mexico,10,artpaper,3
Mexico,10,clip,6
Mexico,10,ti84plus,2
Mexico,10,ti89,16
Mexico,10,eraser,8
Mexico,10,bin,11
Mexico,10,ti83plus,7
Mexico,10,pencil,2
Mexico,10,protractor,2
Mexico,10,basiccalculator,11
Mexico,10,officechair,8
Mexico,10,staples,8
Mexico,10,pen,2
Mexico,10,ti84,8
Mexico,11,crayons,3
Mexico,11,ti84plus,20
Mexico,11,gridpaper,7
Mexico,11,eraser,13
Mexico,11,pencil,1
Mexico,11,marker,3
Mexico,11,artpaper,8
Mexico,11,ti84,6
Mexico,11,officechair,9
Mexico,11,protractor,8
Mexico,11,ti83plus,10
Mexico,12,ink,6
Mexico,12,ti83plus,11
Mexico,12,pen,12
Mexico,12,bin,3
Mexico,12,ti84,6
Mexico,12,ruler,8
Mexico,12,ti89,6
Mexico,12,staples,5
Mexico,12,ti84plus,7
Mexico,12,leadpen,5
Mexico,12,marker,5
Mexico,12,artpaper,13
Morocco,1,ink,3
Morocco,1,protractor,2
Morocco,1,ti89,8
Morocco,1,ti84,11
Morocco,1,pencil,2
Morocco,1,ruler,3
Morocco,2,pen,13
Morocco,2,pencil,3
Morocco,2,ti83plus,2
Morocco,3,ink,2
Morocco,3,clip,8
Morocco,3,leadpen,7
Morocco,3,eraser,6
Morocco,3,clipboard,3
Morocco,4,artpaper,1
Morocco,4,pencil,2
Morocco,4,clip,2
Morocco,4,leadpen,7
Morocco,4,officechair,5
Morocco,4,protractor,4
Morocco,5,gridpaper,4
Morocco,5,ruler,9
Morocco,5,ink,4
Morocco,5,pencil,2
Morocco,5,pen,7
Morocco,5,ti84plus,4
Morocco,5,marker,4
Morocco,5,protractor,7
Morocco,6,ti89,4
Morocco,6,ti84,1
Morocco,6,folder,1
Morocco,6,typingpaper,3
Morocco,7,bin,5
Morocco,7,folder,4
Morocco,7,coloredpencil,4
Morocco,7,ti84plus,6
Morocco,7,clip,7
Morocco,7,pencil,1
Morocco,7,basiccalculator,7
Morocco,8,clip,4
Morocco,8,coloredpencil,1
Morocco,8,gridpaper,4
Morocco,8,crayons,8
Morocco,8,artpaper,7
Morocco,8,ti84plus,5
Morocco,9,gridpaper,8
Morocco,9,coloredpencil,1
Morocco,9,folder,4
Morocco,9,clip,2
Morocco,9,pen,3
Morocco,9,ti83plus,8
Morocco,9,marker,4
Morocco,10,basiccalculator,4
Morocco,10,coloredpencil,6
Morocco,10,clip,4
Morocco,10,BAIIplus,0
Morocco,10,crayons,8
Morocco,10,ink,6
Morocco,10,marker,5
Morocco,10,pencil,6
Morocco,10,typingpaper,4
Morocco,11,pencil,2
Morocco,11,officechair,1
Morocco,11,BAIIplus,7
Morocco,11,ti89,2
Morocco,11,bin,3
Morocco,11,ti84,8
Morocco,11,protractor,7
Morocco,11,eraser,2
Morocco,12,protractor,11
Morocco,12,folder,1
Morocco,12,ink,7
Morocco,12,staples,2
Morocco,12,ruler,8
Morocco,12,bin,4
Myanmar,1,clip,5
Myanmar,1,ti84,3
Myanmar,1,bin,3
Myanmar,1,ruler,12
Myanmar,2,leadpen,8
Myanmar,2,ti83plus,6
Myanmar,2,coloredpencil,4
Myanmar,2,ti84plus,25
Myanmar,2,bin,3
Myanmar,2,folder,3
Myanmar,2,BAIIplus,8
Myanmar,2,crayons,6
Myanmar,3,staples,2
Myanmar,3,ti83plus,2
Myanmar,3,ti84plus,5
Myanmar,3,leadpen,7
Myanmar,3,coloredpencil,18
Myanmar,3,basiccalculator,5
Myanmar,3,pencil,3
Myanmar,3,officechair,10
Myanmar,4,staples,6
Myanmar,4,officechair,5
Myanmar,5,bin,4
Myanmar,5,clipboard,6
Myanmar,5,ruler,5
Myanmar,5,ti89,5
Myanmar,5,gridpaper,5
Myanmar,5,pencil,5
Myanmar,5,crayons,7
Myanmar,5,artpaper,7
Myanmar,6,clip,2
Myanmar,6,gridpaper,14
Myanmar,6,artpaper,8
Myanmar,6,ink,4
Myanmar,7,clipboard,5
Myanmar,7,ti89,7
Myanmar,7,leadpen,6
Myanmar,7,ink,1
Myanmar,7,pencil,3
Myanmar,8,folder,1
Myanmar,8,officechair,7
Myanmar,8,ti89,1
Myanmar,8,protractor,7
Myanmar,8,basiccalculator,4
Myanmar,8,gridpaper,23
Myanmar,8,eraser,3
Myanmar,9,crayons,1
Myanmar,9,basiccalculator,1
Myanmar,9,folder,4
Myanmar,9,ruler,1
Myanmar,9,ti84,3
Myanmar,9,leadpen,3
Myanmar,9,clipboard,4
Myanmar,9,BAIIplus,7
Myanmar,10,ruler,3
Myanmar,10,clip,6
Myanmar,10,artpaper,6
Myanmar,10,BAIIplus,5
Myanmar,11,ink,8
Myanmar,11,clip,8
Myanmar,11,crayons,3
Myanmar,11,pen,6
Myanmar,11,bin,4
Myanmar,11,leadpen,3
Myanmar,11,folder,6
Myanmar,12,bin,3
Myanmar,12,marker,3
Nigeria,1,marker,14
Nigeria,1,pen,7
Nigeria,1,pencil,8
Nigeria,1,ti84plus,2
Nigeria,1,eraser,8
Nigeria,1,ruler,5
Nigeria,1,clipboard,1
Nigeria,2,typingpaper,3
Nigeria,2,crayons,6
Nigeria,2,folder,8
Nigeria,2,ti83plus,1
Nigeria,3,typingpaper,5
Nigeria,3,ruler,3
Nigeria,3,pencil,8
Nigeria,3,ti84plus,8
Nigeria,3,ti83plus,8
Nigeria,3,ti84,2
Nigeria,3,coloredpencil,5
Nigeria,4,ink,1
Nigeria,4,crayons,8
Nigeria,4,BAIIplus,8
Nigeria,4,protractor,2
Nigeria,5,BAIIplus,6
Nigeria,5,clip,8
Nigeria,5,clipboard,4
Nigeria,6,BAIIplus,6
Nigeria,6,coloredpencil,7
Nigeria,6,crayons,6
Nigeria,7,pen,2
Nigeria,7,coloredpencil,2
Nigeria,7,clip,8
Nigeria,7,leadpen,1
Nigeria,8,typingpaper,4
Nigeria,8,ti83plus,1
Nigeria,8,clipboard,1
Nigeria,9,crayons,8
Nigeria,9,marker,2
Nigeria,9,coloredpencil,2
Nigeria,9,ruler,7
Nigeria,9,ti84plus,6
Nigeria,9,typingpaper,10
Nigeria,10,eraser,3
Nigeria,10,ti84plus,3
Nigeria,10,staples,5
Nigeria,10,ti84,2
Nigeria,10,protractor,5
Nigeria,10,marker,5
Nigeria,11,ti89,2
Nigeria,11,basiccalculator,7
Nigeria,11,ti83plus,3
Nigeria,11,protractor,11
Nigeria,11,ti84,14
Nigeria,11,staples,3
Nigeria,12,typingpaper,8
Nigeria,12,staples,11
Nigeria,12,gridpaper,6
Nigeria,12,basiccalculator,8
Nigeria,12,coloredpencil,3
North Korea,1,basiccalculator,6
North Korea,1,pen,7
North Korea,1,marker,5
North Korea,2,pen,4
North Korea,2,protractor,5
North Korea,2,folder,8
North Korea,2,pencil,7
North Korea,2,leadpen,2
North Korea,2,ti89,5
North Korea,2,BAIIplus,8
North Korea,3,officechair,7
North Korea,3,marker,3
North Korea,3,eraser,6
North Korea,3,gridpaper,3
North Korea,3,protractor,7
North Korea,3,artpaper,1
North Korea,3,basiccalculator,3
North Korea,3,bin,4
North Korea,4,folder,2
North Korea,4,leadpen,7
North Korea,5,ruler,7
North Korea,5,ti84plus,2
North Korea,5,coloredpencil,7
North Korea,5,eraser,4
North Korea,5,pen,6
North Korea,5,gridpaper,3
North Korea,5,ti84,6
North Korea,5,clip,3
North Korea,6,pen,4
North Korea,6,crayons,4
North Korea,6,leadpen,8
North Korea,6,marker,8
North Korea,6,artpaper,6
North Korea,7,ti84plus,7
North Korea,7,crayons,10
North Korea,7,eraser,5
North Korea,7,typingpaper,1
North Korea,7,ti89,1
North Korea,7,ti84,8
North Korea,7,bin,3
North Korea,7,leadpen,8
North Korea,7,folder,3
North Korea,7,coloredpencil,2
North Korea,8,typingpaper,3
North Korea,8,leadpen,8
North Korea,8,ruler,8
North Korea,9,folder,4
North Korea,9,marker,6
North Korea,9,leadpen,6
North Korea,9,protractor,7
North Korea,9,ti84plus,7
North Korea,9,clip,5
North Korea,10,ink,4
North Korea,10,clip,4
North Korea,10,typingpaper,3
North Korea,10,pencil,3
North Korea,10,staples,11
North Korea,10,BAIIplus,4
North Korea,11,gridpaper,7
North Korea,11,ruler,4
North Korea,11,ink,5
North Korea,11,artpaper,4
North Korea,11,ti84plus,5
North Korea,12,ti84,9
North Korea,12,clip,13
North Korea,12,leadpen,8
North Korea,12,marker,4
North Korea,12,gridpaper,8
North Korea,12,clipboard,10
Pakistan,1,clipboard,1
Pakistan,1,ink,6
Pakistan,1,folder,4
Pakistan,1,officechair,10
Pakistan,1,BAIIplus,5
Pakistan,1,bin,2
Pakistan,1,ruler,6
Pakistan,1,gridpaper,4
Pakistan,1,pencil,7
Pakistan,1,artpaper,3
Pakistan,1,protractor,7
Pakistan,1,leadpen,5
Pakistan,1,crayons,4
Pakistan,1,ti84plus,7
Pakistan,2,clipboard,7
Pakistan,2,protractor,7
Pakistan,2,ti83plus,11
Pakistan,2,bin,2
Pakistan,2,ti89,10
Pakistan,2,staples,6
Pakistan,2,ti84plus,4
Pakistan,2,crayons,5
Pakistan,2,folder,6
Pakistan,2,ti84,22
Pakistan,2,marker,8
Pakistan,2,typingpaper,15
Pakistan,2,ruler,11
Pakistan,2,pen,6
Pakistan,2,ink,1
Pakistan,3,pencil,11
Pakistan,3,marker,15
Pakistan,3,ruler,7
Pakistan,3,ti84,9
Pakistan,3,folder,4
Pakistan,3,staples,10
Pakistan,3,clipboard,1
Pakistan,3,gridpaper,7
Pakistan,3,eraser,6
Pakistan,3,ti84plus,5
Pakistan,3,bin,4
Pakistan,3,officechair,2
Pakistan,3,BAIIplus,15
Pakistan,3,artpaper,8
Pakistan,3,coloredpencil,6
Pakistan,3,protractor,2
Pakistan,4,marker,13
Pakistan,4,ruler,6
Pakistan,4,pen,7
Pakistan,4,basiccalculator,2
Pakistan,4,crayons,7
Pakistan,4,ink,11
Pakistan,4,leadpen,5
Pakistan,4,ti89,8
Pakistan,4,coloredpencil,1
Pakistan,4,pencil,7
Pakistan,4,artpaper,8
Pakistan,4,staples,5
Pakistan,4,protractor,2
Pakistan,4,bin,3
Pakistan,4,folder,3
Pakistan,4,officechair,6
Pakistan,4,eraser,6
Pakistan,5,marker,10
Pakistan,5,ruler,5
Pakistan,5,ti83plus,8
Pakistan,5,artpaper,5
Pakistan,5,folder,1
Pakistan,5,ink,5
Pakistan,5,pencil,6
Pakistan,5,leadpen,4
Pakistan,5,crayons,6
Pakistan,5,typingpaper,3
Pakistan,5,officechair,2
Pakistan,5,staples,14
Pakistan,5,eraser,3
Pakistan,5,BAIIplus,6
Pakistan,5,protractor,3
Pakistan,5,basiccalculator,6
Pakistan,5,ti84,1
Pakistan,6,protractor,8
Pakistan,6,pencil,14
Pakistan,6,basiccalculator,19
Pakistan,6,leadpen,8
Pakistan,6,staples,5
Pakistan,6,ti84plus,1
Pakistan,6,marker,17
Pakistan,6,ti83plus,2
Pakistan,6,gridpaper,8
Pakistan,6,clipboard,6
Pakistan,6,ti84,6
Pakistan,6,clip,2
Pakistan,6,typingpaper,12
Pakistan,6,coloredpencil,4
Pakistan,6,ink,6
Pakistan,7,coloredpencil,4
Pakistan,7,gridpaper,8
Pakistan,7,officechair,6
Pakistan,7,crayons,3
Pakistan,7,BAIIplus,7
Pakistan,7,artpaper,6
Pakistan,7,eraser,7
Pakistan,7,ruler,6
Pakistan,7,pencil,8
Pakistan,7,basiccalculator,1
Pakistan,7,clip,8
Pakistan,7,folder,12
Pakistan,7,ti84,5
Pakistan,7,pen,9
Pakistan,8,eraser,12
Pakistan,8,BAIIplus,7
Pakistan,8,coloredpencil,9
Pakistan,8,clip,11
Pakistan,8,ti84plus,6
Pakistan,8,protractor,1
Pakistan,8,leadpen,5
Pakistan,8,basiccalculator,5
Pakistan,8,marker,1
Pakistan,8,ti89,5
Pakistan,8,bin,9
Pakistan,8,officechair,6
Pakistan,8,typingpaper,11
Pakistan,8,ti83plus,11
Pakistan,8,ink,14
Pakistan,8,gridpaper,18
Pakistan,9,coloredpencil,4
Pakistan,9,protractor,5
Pakistan,9,staples,3
Pakistan,9,leadpen,6
Pakistan,9,crayons,6
Pakistan,9,gridpaper,2
Pakistan,9,artpaper,5
Pakistan,9,clipboard,3
Pakistan,9,typingpaper,5
Pakistan,9,ti89,6
Pakistan,9,clip,3
Pakistan,9,ti83plus,3
Pakistan,9,ruler,18
Pakistan,9,basiccalculator,8
Pakistan,10,ti84plus,7
Pakistan,10,pen,5
Pakistan,10,BAIIplus,5
Pakistan,10,typingpaper,6
Pakistan,10,artpaper,7
Pakistan,10,folder,9
Pakistan,10,gridpaper,4
Pakistan,10,eraser,8
Pakistan,10,marker,5
Pakistan,10,protractor,22
Pakistan,10,ruler,7
